item_id,ico,iGrade,iName,itemLv,itemWearLv,iCategory,available_for,attributes,blue_info,red_info,white_info,gold_coin,silver_coin,bronze_coin,type,level,wearable_job,wearable_race,maximum_usage_count,possible_number,action_bar_text,acquisition_path
"540915","70279","5","차원의 신속한 허리띠","50","45","방어구","45레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","24","11","","방어구","50","전체","전체","0","0","","45"
"540916","110279","5","차원의 신속한 손보호구","50","45","방어구","45레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","27","55","","방어구","50","전체","전체","0","0","","45"
"540917","90280","5","차원의 신속한 신발","50","45","방어구","45레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","31","0","","방어구","50","전체","전체","0","0","","45"
"540931","130280","5","차원의 은밀한 투구","50","45","방어구","45레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","44","77","","방어구","50","전체","전체","0","0","","45"
"540932","170279","5","차원의 은밀한 어깨덧대","50","45","방어구","45레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","41","33","","방어구","50","전체","전체","0","0","","45"
"540933","190304","5","차원의 은밀한 가슴보호구","50","45","방어구","45레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","55","10","","방어구","50","전체","전체","0","0","","45"
"540934","150279","5","차원의 은밀한 각반","50","45","방어구","45레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","51","66","","방어구","50","전체","전체","0","0","","45"
"540935","70279","5","차원의 은밀한 혁대","50","45","방어구","45레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","24","11","","방어구","50","전체","전체","0","0","","45"
"540936","110279","5","차원의 은밀한 손가리개","50","45","방어구","45레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","27","55","","방어구","50","전체","전체","0","0","","45"
"540937","90280","5","차원의 은밀한 발보호대","50","45","방어구","45레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","31","0","","방어구","50","전체","전체","0","0","","45"
"540971","130283","5","맹세의 간교한 머리보호구","50","45","방어구","45레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","44","77","","방어구","50","전체","전체","0","0","","45"
"540972","170282","5","맹세의 간교한 어깨덧옷","50","45","방어구","45레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","41","33","","방어구","50","전체","전체","0","0","","45"
"540973","190307","5","맹세의 간교한 가슴보호구","50","45","방어구","45레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","55","10","","방어구","50","전체","전체","0","0","","45"
"540974","150282","5","맹세의 간교한 바지","50","45","방어구","45레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","51","66","","방어구","50","전체","전체","0","0","","45"
"540975","70282","5","맹세의 간교한 장식끈","50","45","방어구","45레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","24","11","","방어구","50","전체","전체","0","0","","45"
"540976","110282","5","맹세의 간교한 장갑","50","45","방어구","45레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","27","55","","방어구","50","전체","전체","0","0","","45"
"540977","90283","5","맹세의 간교한 장화","50","45","방어구","45레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","31","0","","방어구","50","전체","전체","0","0","","45"
"540991","130283","5","맹세의 서두르는 머리보호구","50","45","방어구","45레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","44","77","","방어구","50","전체","전체","0","0","","45"
"540992","170282","5","맹세의 서두르는 어깨덧대","50","45","방어구","45레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","41","33","","방어구","50","전체","전체","0","0","","45"
"540993","190307","5","맹세의 서두르는 가슴보호구","50","45","방어구","45레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","55","10","","방어구","50","전체","전체","0","0","","45"
"540994","150282","5","맹세의 서두르는 다리보호구","50","45","방어구","45레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","51","66","","방어구","50","전체","전체","0","0","","45"
"540995","70282","5","맹세의 서두르는 혁대","50","45","방어구","45레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","24","11","","방어구","50","전체","전체","0","0","","45"
"540996","110282","5","맹세의 서두르는 장갑","50","45","방어구","45레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","27","55","","방어구","50","전체","전체","0","0","","45"
"540997","90283","5","맹세의 서두르는 발보호대","50","45","방어구","45레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","31","0","","방어구","50","전체","전체","0","0","","45"
"1100001","130110","6","어쌔신 실반엘프 남 투구","50","45","방어구","45레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","","","","방어구","50","전체","전체","0","0","",""
"1100002","170109","6","어쌔신 실반엘프 남 어깨보호구","50","45","방어구","45레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","","","","방어구","50","전체","전체","0","0","",""
"1100003","190115","6","어쌔신 실반엘프 남 갑옷","50","45","방어구","45레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","","","","방어구","50","전체","전체","0","0","",""
"1100004","150111","6","어쌔신 실반엘프 남 바지","50","45","방어구","45레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","","","","방어구","50","전체","전체","0","0","",""
"1100005","70110","6","어쌔신 실반엘프 남 허리끈","50","45","방어구","45레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","","","","방어구","50","전체","전체","0","0","",""
"1100006","110110","6","어쌔신 실반엘프 남 장갑","50","45","방어구","45레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","","","","방어구","50","전체","전체","0","0","",""
"1100007","90111","6","어쌔신 실반엘프 남 발보호대","50","45","방어구","45레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","","","","방어구","50","전체","전체","0","0","",""
"550021","130025","4","일식 원정대 머리보호대","50","25","방어구","25레벨 이상 착용 가능","방어력 204,힘 17,체력 15,기술력 17","판매가능","파괴가능","습득 시 귀속됨","20","89","","방어구","50","버서커","전체","0","0","",""
"550022","170025","4","일식 원정대 어깨보호대","50","25","방어구","25레벨 이상 착용 가능","방어력 188,힘 17,체력 14","판매가능","파괴가능","습득 시 귀속됨","19","28","","방어구","50","버서커","전체","0","0","",""
"550023","190025","4","일식 원정대 상의","50","25","방어구","25레벨 이상 착용 가능","방어력 251,힘 20,체력 22","판매가능","파괴가능","습득 시 귀속됨","25","71","","방어구","50","버서커","전체","0","0","",""
"550024","150025","4","일식 원정대 바지","50","25","방어구","25레벨 이상 착용 가능","방어력 235,힘 20,체력 22","판매가능","파괴가능","습득 시 귀속됨","24","11","","방어구","50","버서커","전체","0","0","",""
"550025","70025","4","일식 원정대 혁대","50","25","방어구","25레벨 이상 착용 가능","방어력 110,힘 18,체력 9,기술력 9","판매가능","파괴가능","습득 시 귀속됨","11","25","","방어구","50","버서커","전체","0","0","",""
"550026","110025","4","일식 원정대 장갑","50","25","방어구","25레벨 이상 착용 가능","방어력 125,힘 11,체력 13,기술력 13","판매가능","파괴가능","습득 시 귀속됨","12","86","","방어구","50","버서커","전체","0","0","",""
"550027","90025","4","일식 원정대 신발","50","25","방어구","25레벨 이상 착용 가능","방어력 141,힘 14,체력 17","판매가능","파괴가능","습득 시 귀속됨","14","46","","방어구","50","버서커","전체","0","0","",""
"630951","130039","4","기운찬 협잡꾼 머리보호구","50","44","방어구","44레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","20","89","","방어구","50","전체","전체","0","0","","44"
"630952","170039","4","광포한 긍지 어깨덧옷","50","44","방어구","44레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","19","28","","방어구","50","전체","전체","0","0","","44"
"630953","190046","4","대력의 무덤지기 갑옷","50","44","방어구","44레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","25","71","","방어구","50","전체","전체","0","0","","44"
"630954","150040","4","강력한 탐닉자 각반","50","44","방어구","44레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","24","11","","방어구","50","전체","전체","0","0","","44"
"630955","70039","4","날뛰는 언약체결자 요대","50","44","방어구","44레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","11","25","","방어구","50","전체","전체","0","0","","44"
"630956","110039","4","드센 사멸자 장갑","50","44","방어구","44레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","12","86","","방어구","50","전체","전체","0","0","","44"
"630957","90040","4","강경한 징집대 장화","50","44","방어구","44레벨 이상 착용 가능","","판매가능","파괴가능","습득 시 귀속됨","14","46","","방어구","50","전체","전체","0","0","","44"
"630981","130040","4","강경한 죽음숨결 머리덮개","50","45","방어구","45레벨 이상 착용 가능","방어력 590,힘 43,체력 37,기술력 43","판매가능","파괴가능","습득 시 귀속됨","20","89","","방어구","50","전체","전체","0","0","","45"
"630982","170040","4","박력의 평원 어깨보호구","50","45","방어구","45레벨 이상 착용 가능","방어력 632,힘 42,체력 34","판매가능","파괴가능","습득 시 귀속됨","19","28","","방어구","50","전체","전체","0","0","","45"
"630983","190047","4","기운찬 척살자 가슴보호구","50","45","방어구","45레벨 이상 착용 가능","방어력 906,힘 47,체력 52","판매가능","파괴가능","습득 시 귀속됨","25","71","","방어구","50","전체","전체","0","0","","45"
"630984","150041","4","대력의 하늘추적자 각반","50","45","방어구","45레벨 이상 착용 가능","방어력 993,힘 43,체력 49","판매가능","파괴가능","습득 시 귀속됨","24","11","","방어구","50","전체","전체","0","0","","45"
"630985","70040","4","기운센 진실추적자 장식띠","50","45","방어구","45레벨 이상 착용 가능","방어력 318,힘 44,체력 22,기술력 22","판매가능","파괴가능","습득 시 귀속됨","11","25","","방어구","50","전체","전체","0","0","","45"
